gvkey,splticrm,spsdrm,spsticrm,datadate,city,conml,ggroup,gind,gsector,gsubind,idbflag,loc,naics,sic,spcindcd,spcseccd,spcsrc,state,conm,tic
64668, , , ,7/31/2010,Austin,Xplore Technologies Corp,4520,452020,45,45202030,D,USA,334111,3571,180,940, ,TX,XPLORE TECHNOLOGIES CORP,XPLR
64668, , , ,8/31/2010,Austin,Xplore Technologies Corp,4520,452020,45,45202030,D,USA,334111,3571,180,940, ,TX,XPLORE TECHNOLOGIES CORP,XPLR
64668, , , ,9/30/2010,Austin,Xplore Technologies Corp,4520,452020,45,45202030,D,USA,334111,3571,180,940, ,TX,XPLORE TECHNOLOGIES CORP,XPLR
64668, , , ,10/31/2010,Austin,Xplore Technologies Corp,4520,452020,45,45202030,D,USA,334111,3571,180,940, ,TX,XPLORE TECHNOLOGIES CORP,XPLR
64668, , , ,11/30/2010,Austin,Xplore Technologies Corp,4520,452020,45,45202030,D,USA,334111,3571,180,940, ,TX,XPLORE TECHNOLOGIES CORP,XPLR
64668, , , ,12/31/2010,Austin,Xplore Technologies Corp,4520,452020,45,45202030,D,USA,334111,3571,180,940, ,TX,XPLORE TECHNOLOGIES CORP,XPLR
64668, , , ,1/31/2011,Austin,Xplore Technologies Corp,4520,452020,45,45202030,D,USA,334111,3571,180,940, ,TX,XPLORE TECHNOLOGIES CORP,XPLR
64668, , , ,2/28/2011,Austin,Xplore Technologies Corp,4520,452020,45,45202030,D,USA,334111,3571,180,940, ,TX,XPLORE TECHNOLOGIES CORP,XPLR
64668, , , ,3/31/2011,Austin,Xplore Technologies Corp,4520,452020,45,45202030,D,USA,334111,3571,180,940, ,TX,XPLORE TECHNOLOGIES CORP,XPLR
64668, , , ,4/30/2011,Austin,Xplore Technologies Corp,4520,452020,45,45202030,D,USA,334111,3571,180,940, ,TX,XPLORE TECHNOLOGIES CORP,XPLR
64668, , , ,5/31/2011,Austin,Xplore Technologies Corp,4520,452020,45,45202030,D,USA,334111,3571,180,940, ,TX,XPLORE TECHNOLOGIES CORP,XPLR
64668, , , ,6/30/2011,Austin,Xplore Technologies Corp,4520,452020,45,45202030,D,USA,334111,3571,180,940, ,TX,XPLORE TECHNOLOGIES CORP,XPLR
64668, , , ,7/31/2011,Austin,Xplore Technologies Corp,4520,452020,45,45202030,D,USA,334111,3571,180,940, ,TX,XPLORE TECHNOLOGIES CORP,XPLR
64668, , , ,8/31/2011,Austin,Xplore Technologies Corp,4520,452020,45,45202030,D,USA,334111,3571,180,940, ,TX,XPLORE TECHNOLOGIES CORP,XPLR
64668, , , ,9/30/2011,Austin,Xplore Technologies Corp,4520,452020,45,45202030,D,USA,334111,3571,180,940, ,TX,XPLORE TECHNOLOGIES CORP,XPLR
64668, , , ,10/31/2011,Austin,Xplore Technologies Corp,4520,452020,45,45202030,D,USA,334111,3571,180,940, ,TX,XPLORE TECHNOLOGIES CORP,XPLR
64668, , , ,11/30/2011,Austin,Xplore Technologies Corp,4520,452020,45,45202030,D,USA,334111,3571,180,940, ,TX,XPLORE TECHNOLOGIES CORP,XPLR
64668, , , ,12/31/2011,Austin,Xplore Technologies Corp,4520,452020,45,45202030,D,USA,334111,3571,180,940, ,TX,XPLORE TECHNOLOGIES CORP,XPLR
64668, , , ,1/31/2012,Austin,Xplore Technologies Corp,4520,452020,45,45202030,D,USA,334111,3571,180,940, ,TX,XPLORE TECHNOLOGIES CORP,XPLR
64668, , , ,2/29/2012,Austin,Xplore Technologies Corp,4520,452020,45,45202030,D,USA,334111,3571,180,940, ,TX,XPLORE TECHNOLOGIES CORP,XPLR
64668, , , ,3/31/2012,Austin,Xplore Technologies Corp,4520,452020,45,45202030,D,USA,334111,3571,180,940, ,TX,XPLORE TECHNOLOGIES CORP,XPLR
64668, , , ,4/30/2012,Austin,Xplore Technologies Corp,4520,452020,45,45202030,D,USA,334111,3571,180,940, ,TX,XPLORE TECHNOLOGIES CORP,XPLR
64668, , , ,5/31/2012,Austin,Xplore Technologies Corp,4520,452020,45,45202030,D,USA,334111,3571,180,940, ,TX,XPLORE TECHNOLOGIES CORP,XPLR
64668, , , ,6/30/2012,Austin,Xplore Technologies Corp,4520,452020,45,45202030,D,USA,334111,3571,180,940, ,TX,XPLORE TECHNOLOGIES CORP,XPLR
64668, , , ,7/31/2012,Austin,Xplore Technologies Corp,4520,452020,45,45202030,D,USA,334111,3571,180,940, ,TX,XPLORE TECHNOLOGIES CORP,XPLR
64668, , , ,8/31/2012,Austin,Xplore Technologies Corp,4520,452020,45,45202030,D,USA,334111,3571,180,940, ,TX,XPLORE TECHNOLOGIES CORP,XPLR
64668, , , ,9/30/2012,Austin,Xplore Technologies Corp,4520,452020,45,45202030,D,USA,334111,3571,180,940, ,TX,XPLORE TECHNOLOGIES CORP,XPLR
64668, , , ,10/31/2012,Austin,Xplore Technologies Corp,4520,452020,45,45202030,D,USA,334111,3571,180,940, ,TX,XPLORE TECHNOLOGIES CORP,XPLR
64668, , , ,11/30/2012,Austin,Xplore Technologies Corp,4520,452020,45,45202030,D,USA,334111,3571,180,940, ,TX,XPLORE TECHNOLOGIES CORP,XPLR
64668, , , ,12/31/2012,Austin,Xplore Technologies Corp,4520,452020,45,45202030,D,USA,334111,3571,180,940, ,TX,XPLORE TECHNOLOGIES CORP,XPLR
64668, , , ,1/31/2013,Austin,Xplore Technologies Corp,4520,452020,45,45202030,D,USA,334111,3571,180,940, ,TX,XPLORE TECHNOLOGIES CORP,XPLR
64668, , , ,2/28/2013,Austin,Xplore Technologies Corp,4520,452020,45,45202030,D,USA,334111,3571,180,940, ,TX,XPLORE TECHNOLOGIES CORP,XPLR
64668, , , ,3/31/2013,Austin,Xplore Technologies Corp,4520,452020,45,45202030,D,USA,334111,3571,180,940, ,TX,XPLORE TECHNOLOGIES CORP,XPLR
64668, , , ,4/30/2013,Austin,Xplore Technologies Corp,4520,452020,45,45202030,D,USA,334111,3571,180,940, ,TX,XPLORE TECHNOLOGIES CORP,XPLR
64668, , , ,5/31/2013,Austin,Xplore Technologies Corp,4520,452020,45,45202030,D,USA,334111,3571,180,940, ,TX,XPLORE TECHNOLOGIES CORP,XPLR
64668, , , ,6/30/2013,Austin,Xplore Technologies Corp,4520,452020,45,45202030,D,USA,334111,3571,180,940, ,TX,XPLORE TECHNOLOGIES CORP,XPLR
64668, , , ,7/31/2013,Austin,Xplore Technologies Corp,4520,452020,45,45202030,D,USA,334111,3571,180,940, ,TX,XPLORE TECHNOLOGIES CORP,XPLR
64668, , , ,8/31/2013,Austin,Xplore Technologies Corp,4520,452020,45,45202030,D,USA,334111,3571,180,940, ,TX,XPLORE TECHNOLOGIES CORP,XPLR
64668, , , ,9/30/2013,Austin,Xplore Technologies Corp,4520,452020,45,45202030,D,USA,334111,3571,180,940, ,TX,XPLORE TECHNOLOGIES CORP,XPLR
64668, , , ,10/31/2013,Austin,Xplore Technologies Corp,4520,452020,45,45202030,D,USA,334111,3571,180,940, ,TX,XPLORE TECHNOLOGIES CORP,XPLR
64754, , , ,1/31/2010,Boca Raton,Biometrics Security Technology Inc,4520,452020,45,45202020,D,USA,334119,3576,190,940, ,FL,BIOMETRICS SECURITY TECH INC,BSYT
64796, , , ,1/31/2010,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64796, , , ,2/28/2010,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64796, , , ,3/31/2010,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64796, , , ,4/30/2010,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64796, , , ,5/31/2010,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64796, , , ,6/30/2010,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64796, , , ,7/31/2010,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64796, , , ,8/31/2010,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64796, , , ,9/30/2010,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64796, , , ,10/31/2010,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64796, , , ,11/30/2010,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64796, , , ,12/31/2010,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64796, , , ,1/31/2011,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64796, , , ,2/28/2011,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64796, , , ,3/31/2011,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64796, , , ,4/30/2011,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64796, , , ,5/31/2011,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64796, , , ,6/30/2011,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64796, , , ,7/31/2011,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64796, , , ,8/31/2011,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64796, , , ,9/30/2011,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64796, , , ,10/31/2011,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64796, , , ,11/30/2011,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64796, , , ,12/31/2011,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64796, , , ,1/31/2012,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64796, , , ,2/29/2012,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64796, , , ,3/31/2012,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64796, , , ,4/30/2012,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64796, , , ,5/31/2012,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64796, , , ,6/30/2012,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64796, , , ,7/31/2012,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64796, , , ,8/31/2012,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64796, , , ,9/30/2012,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64796, , , ,10/31/2012,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64796, , , ,11/30/2012,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64796, , , ,12/31/2012,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64796, , , ,1/31/2013,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64796, , , ,2/28/2013,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64796, , , ,3/31/2013,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64796, , , ,4/30/2013,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64796, , , ,5/31/2013,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64796, , , ,6/30/2013,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64796, , , ,7/31/2013,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64796, , , ,8/31/2013,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64796, , , ,9/30/2013,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64796, , , ,10/31/2013,Ra'anana,MER Telemanagement Solutions Ltd,4520,452010,45,45201020,D,ISR,511210,7372,180,940, , ,MER TELEMGMT SOLUTIONS LTD,MTSL
64918, , , ,1/31/2010,Horsham,ORBIT/FR Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,PA,ORBIT/FR INC,ORFR
64918, , , ,2/28/2010,Horsham,ORBIT/FR Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,PA,ORBIT/FR INC,ORFR
64918, , , ,3/31/2010,Horsham,ORBIT/FR Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,PA,ORBIT/FR INC,ORFR
64918, , , ,4/30/2010,Horsham,ORBIT/FR Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,PA,ORBIT/FR INC,ORFR
64918, , , ,5/31/2010,Horsham,ORBIT/FR Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,PA,ORBIT/FR INC,ORFR
64918, , , ,6/30/2010,Horsham,ORBIT/FR Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,PA,ORBIT/FR INC,ORFR
64918, , , ,7/31/2010,Horsham,ORBIT/FR Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,PA,ORBIT/FR INC,ORFR
64918, , , ,8/31/2010,Horsham,ORBIT/FR Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,PA,ORBIT/FR INC,ORFR
64918, , , ,9/30/2010,Horsham,ORBIT/FR Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,PA,ORBIT/FR INC,ORFR
64918, , , ,10/31/2010,Horsham,ORBIT/FR Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,PA,ORBIT/FR INC,ORFR
64918, , , ,11/30/2010,Horsham,ORBIT/FR Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,PA,ORBIT/FR INC,ORFR
64918, , , ,12/31/2010,Horsham,ORBIT/FR Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,PA,ORBIT/FR INC,ORFR
64918, , , ,1/31/2011,Horsham,ORBIT/FR Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,PA,ORBIT/FR INC,ORFR
64918, , , ,2/28/2011,Horsham,ORBIT/FR Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,PA,ORBIT/FR INC,ORFR
64918, , , ,3/31/2011,Horsham,ORBIT/FR Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,PA,ORBIT/FR INC,ORFR
64918, , , ,4/30/2011,Horsham,ORBIT/FR Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,PA,ORBIT/FR INC,ORFR
64918, , , ,5/31/2011,Horsham,ORBIT/FR Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,PA,ORBIT/FR INC,ORFR
64918, , , ,6/30/2011,Horsham,ORBIT/FR Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,PA,ORBIT/FR INC,ORFR
