"","acc.loss","price.trend","company.rating","eps","log.shares","cap.reserve","cash","log.common.stocks","other.finance","finance.cash.flow","other.funds","inventory.diff","investing.other","options.granted","risk.free.rate","assumed.volatility","sale.investments","log.long.tax","net.tax.liability","settlement.pct","market.valuation","was.litigated"
"805",0,0.61,2,-0.000476190476190477,17.0041955078592,4.04770707937074,18.326,-1.3509272172826,0,-1.668,0.402,0,0,0.2,2.71,42.25,0,-2.30258509299405,0,0,29411015.8730159,FALSE
"806",-0.005,-0.41,2,0.852222222222222,17.0564975789373,4.05574232444016,-0.687,-1.38629436111989,-0.283,-2.093,0.308,0,-0.561,0.43,2.12,42.04,0,1.94633862867338,6.903,0,36911364.1402116,FALSE
"807",-0.014,-0.04,2,0.24668,17.0643626513209,4.06123579965435,1.322,-1.3704210119636,-0.487,-1.351,0.316,0,0,0.925,1.23,44.7,0,1.83959679864222,6.194,0,33166968.2,FALSE
"808",-0.031,0.38,2,0.0987301587301587,17.0596216278847,4.11298638532676,-3.045,-1.3509272172826,-0.781,-1.181,0.32,0,-4.463,0.4,1.01,43.93,0,1.75076384852454,5.659,0,40979522.4537037,FALSE
"809",-0.008,1.61,3,0.0775396825396825,17.6178079791138,5.65928358976301,45.345,-0.802962046567152,0,0,-2.14,-13.004,-0.445,0.06,1.25,51.23,-1.218,2.14276839154016,7.42,0,221369096.666667,FALSE
"810",-0.008,-1.15,0,0.326031746031746,17.6178079791138,5.65967383503014,-109.557,-0.802962046567152,0,-8.961,-1.071,-2.798,-4.779,0.06,0.75,50.99,0.231,2.11661689527989,9.958,0,263484856.666667,FALSE
"811",-0.008,7.91,0,0.09168,17.6178079791138,5.66157757992563,39.328,-0.802962046567152,0,-4.163,1.685,-25.064,4.651,1.503,0.345,40.01,-0.81,1.708377860289,4.498,0,376017570,FALSE
"812",-0.008,-5.96,0,1.56559523809524,17.6178079791138,5.67583214479578,-89.131,-0.791863153499103,0,-32.877,0.099,25.671,11.783,0.06,0.52,52.36,-3.847,-2.30258509299405,0,0,395320626.666667,FALSE
"813",0.021,2.07,2,-0.272103174603175,17.2596658102686,6.05037004501851,-82.65,-3.44201937618241,0,-1.116,6.132,-9.527,-0.11,0.881,2.2,53,0,0.789820067820206,2.321,0,234562962.777778,FALSE
"814",-0.008,-4.08,2,-1.13507936507937,17.2802154234753,6.06335023037733,29.694,-3.44201937618241,0,-0.305,1.353,0.122,-0.284,0.18,1.2,69,0,0.116003675756306,1.121,0,152988848.115079,FALSE
"815",0.014,-1.53,2,-1.23228,17.2995067227555,6.08330735889727,-31.025,-3.38139475436598,0,1.12,60.904,0.42,-0.104,0.176,0.9,63,0,-0.379797361359587,0.614,0,75499462.4,FALSE
"816",0.005,0.49,2,-2.00452380952381,17.3361548460138,6.08987899459291,-13.133,-3.38139475436598,0,2.014,24.687,6.879,0,0.425,0.8,63,0,-1.70925824771631,0.087,0,94023500.3720238,FALSE
"817",-2.108,0.14,2,-0.687777777777778,17.2169793313678,5.55427267592853,-2.586,-1.19402247347277,0,-0.566,5.949,-0.283,0,0.815,1.82,73.46,0.029,0.107957141505092,1.181,0,123433494.285714,FALSE
"818",-2.145,-3.78,2,-0.834166666666667,17.2271649784793,5.56667517227098,4.53,-1.18744350237473,0,-0.411,3.222,-0.102,0,2.133,1.05,81.32,0.017,-0.447850824604602,0.82,0,82280931.8452381,FALSE
"819",-0.132,-0.59,3,-0.0984920634920635,17.889978525869,1.72686532931006,-0.152,-2.81341071676004,0.009,2.503,0.42,0.383,-0.04,2.45,1.85,64.57,0.004,-2.30258509299405,0,0,23601195.4017857,FALSE
"820",0,-0.3901,3,-0.890674603174603,15.6840663232283,0,0.573,1.78975746655738,-0.152,-0.044,6.552,-2.118,-0.029,0,0,0,-0.003,-0.320205264157341,2.377,0,19739201.7953373,FALSE
"821",0,-2.91,3,-0.205119047619048,15.6562692901844,0,-1.431,1.91264878650351,-0.361,-2.294,0.78,-2.074,-0.031,0,0,0,0.003,-0.640554730440775,2.245,0,27230618.2949735,FALSE
"822",0,0.1902,3,0.24044,15.6782192060837,0,-0.5,2.08243705065963,-0.216,-0.934,1.427,-1.967,-0.084,0,0,0,0.007,-0.487760350834995,2.803,0,24176625.6783333,FALSE
"823",0,-0.49,3,0.280079365079365,15.663764750821,0,0.159,2.16102152867226,-0.358,-0.173,0.95,0.23,-0.165,0,0,0,0.013,-1.34323487165944,1.805,0,26244152.7019841,FALSE
"824",26.907,11.5,3,-0.0753174603174603,18.3271886287206,7.17378895675669,62.615,-0.705219761794215,0,77.338,-2.65,3.339,-0.25,1.398,2.2,98.6,-0.333,-2.30258509299405,1.624,0,881904933.796296,FALSE
"825",40.73,-11.06,3,-0.230396825396825,17.7327504081542,7.18077868625026,-44.393,-0.683196849706777,0,2.704,25.362,-30.921,0,0.852,1.3,96.8,0.035,-2.30258509299405,1.627,0.948391759659003,390134136.269841,TRUE
"826",29.538,-2.57,3,-1.54084,18.0390491868639,7.19306353616253,-1.023,-0.663588378318401,-2.762,22.835,7.437,14.898,3.9,0.498,1,91.6,-11.566,-2.30258509299405,2.842,0,195151725.066667,FALSE
"827",39.368,0.87,3,-1.01329365079365,18.3410796781587,7.26483863950746,22.875,-0.0747235461959364,-8.628,30.781,10.608,14.449,26,4.846,0.7,82.9,-24.926,-2.30258509299405,3.012,0,143178604.32209,FALSE
"828",-0.602,-1.36,3,-0.967619047619048,17.6628461211137,5.76861782673511,74.825,-1.79576749062559,1.238,172.406,20.619,-92.473,-2.49,3.293,1.2,78,0.755,-2.30258509299405,0,0,339402577.017196,FALSE
"829",-0.605,-6.52,1,-0.32316,17.9970937213586,5.82127806159575,-79.825,-1.77195684193188,0,8.761,57.053,41.201,-0.151,4.78,0.7,81,0.815,-0.426178149705706,0.547,0,327347100,FALSE
"830",-6.038,19.38,3,-0.503571428571429,17.4449058916764,5.63515739266926,-2.332,-0.944175935363691,-1.166,13.698,13.147,0,0,0.01,0.2,46.3,0,-2.30258509299405,0,0,705619988.128307,FALSE
"831",-5.857,2.84999999999999,3,-0.532420634920635,17.5975712136516,6.3305975265258,91.426,-0.774357235985488,-4.473,258.806,7.432,-3.841,-0.44,0,0,0,0,-2.30258509299405,0,0,1895696470.92923,FALSE
"832",-5.702,-16.49,3,0.22172,17.6514143885874,6.33661863005647,-25.872,-0.765717873394781,-4.142,-7.54,0.582,-7.175,-109.102,0,0,0,0,-2.30258509299405,0.011,0,1613085826.24,FALSE
"833",-4.368,6.54,3,0.236269841269841,17.6496428044883,6.34983979471082,-15.337,-0.75928698306449,-3.268,-5.549,2.213,0.424,-0.359,0,0,0,0,2.95714735823842,40.706,0,1448980163.07044,FALSE
"834",8.243,3.62,3,1.08007936507937,16.832386568151,6.09543034059286,-8.991,-3.91202300542815,0,-15.303,5.955,-10.193,0,0.175,2.22,48,-0.942,-1.51868354916564,-0.134,0,336055885.610119,FALSE
"835",12.858,-8.31,3,1.51678571428571,16.8091734298782,6.11316656019761,11.933,-3.91202300542815,0,1.797,6.306,-2.279,0,0.087,1.32,51,-0.148,2.12715970288793,22.784,0,376087584.563492,FALSE
"836",15.092,-3.15,3,1.07392,16.7681234082618,6.07149956244424,28.589,-3.9633162998157,-1.223,-23.238,5.705,6.41,0,0.034,0.73,52,-0.353,1.98113939038946,8.085,0,297284225.516667,FALSE
"837",12.598,1.75,3,0.398769841269841,16.7666704267498,6.07194254464452,-16.219,-3.9633162998157,-0.983,-5.902,6.402,-9.16,0,0.813,0.62,45,-3.481,1.97171712309266,7.222,0,334821922.751323,FALSE
"838",15.701,-0.13,3,-1.37702380952381,18.3093856783273,6.58586126186017,-32.359,-0.318828801448618,0,-16.492,8.167,-18.013,21.436,2.501,2,82.6,-20.858,-2.30258509299405,0,0,161488787.361111,FALSE
"839",17.615,-1.0522,3,-0.428452380952381,18.316589440141,6.59358411457013,-24.052,-0.0998203352822109,0,-9.601,25.567,11.286,3.006,1.467,1.7,80,-3.006,-2.30258509299405,0,0,177226295.02672,FALSE
"840",1.454,4.01,0,-0.505952380952381,17.3656687581577,5.16444305799171,13.626,0.564176799262985,-0.511,-31.609,7.419,-19.018,-0.885,0.882,1.5,41,0,2.54780319862657,16.404,0,371806733.705555,FALSE
"841",-1.46,-4.23,0,1.29400793650794,17.4869241821051,5.60199335175417,-29.622,0.738120546202677,0,60.746,4.643,6.87,9.486,0.281,1.5,43.2,0,2.20816451737455,13.82,0,467954984.384921,FALSE
"842",0.628,-1.98,0,0.83912,17.5832936096737,5.61624732415754,109.524,0.742889272454759,0,-33.24,35.856,11.925,-0.254,0.45,1.5,42.6,0,2.61987451019848,19.26,0,402901900,FALSE
"843",0.409,4.09,0,-0.665912698412698,17.5746454195644,5.63892034560768,-95.508,0.753301103379692,0,-86.483,4.628,-0.19,-0.262,0.614,1.5,34.2,0,2.72326716690707,20.818,0,498200027.142857,FALSE
"844",-0.057,1.21,3,0.286428571428571,15.6194599772,2.80336038090653,0.778,-2.79688141480883,0,-0.25,0.04,-3.385,0.134,0,0,0,-0.109,-0.238257189124258,2.124,0,14989107.3280423,FALSE
"845",-0.133,-2.29,3,0.298730158730159,15.6109589818205,2.80511641393522,0.866,-2.79688141480883,0,0.633,0.028,-0.481,0,0,0,0,0,0.0324671901375016,1.85,0,11371873.042328,FALSE
"846",6.134,-0.28,2,-0.132222222222222,17.2106728337384,1.18723348032164,-0.369,-3.47376807449699,0,0,43.243,0,0,0,0,0,0,-2.30258509299405,0,0,8620318.16402116,FALSE
"847",-6.997,9.89,3,1.13452380952381,16.7188176923283,5.49720101164097,26.817,-4.01738352108597,0,-3.007,6.323,19.898,-3.103,0.258,2,39,0,-2.30258509299405,20.846,0,556649095.396825,FALSE
"848",2.145,10.79,3,1.59186507936508,16.7702949610204,5.60775603840146,3.63,-3.91202300542815,0,-15.89,12.686,-39.7,-4.306,0.107,1.4,40,0,-2.30258509299405,16.487,0,782445502.708333,FALSE
"849",-4.288,10.31,3,2.18144,16.8036073553205,5.6445136000657,35.833,-3.91202300542815,0,-1.73,12.26,-24.525,-4.703,0.269,0.6,35.6,0,-2.30258509299405,17.299,0,1305162982.93333,FALSE
"850",-6.336,-1.28,3,2.33650793650794,16.8115265214332,5.65242251137966,-56.755,-3.91202300542815,-10.431,51.058,23.974,-12.894,-4.399,0.09,0.6,33,0,-2.30258509299405,9.093,1.16247589153492,1290349340.50926,TRUE
"851",0.645,0.67,2,-0.782142857142857,17.0093093273058,5.25192258116675,-11.475,-0.49429632181478,0,2.252,3.448,-2.377,2.134,1.799,1.86,74,-0.003,-2.30258509299405,-0.084,0,54145846.6765873,FALSE
"852",-0.083,-2.26,2,-0.208769841269841,17.2365215897895,5.34587343620266,-2.892,-0.213193220461042,0,15.121,1.961,0.219,2.497,1.663,1.01,77,0.024,-2.30258509299405,-0.065,0,63674201.8683863,FALSE
"853",0.036,0.13,2,-0.28912,17.2619177336594,5.35116120821561,-3.213,-0.198450938723838,0,-1.394,0.951,1.224,-3.891,0.651,0.76,73,-0.295,-2.30258509299405,-0.053,0,44753229.6833333,FALSE
"854",0.028,1.99,0,-0.449047619047619,17.2821529198455,5.35774597931305,5.658,-0.157824085193567,-0.985,0.778,1.12,-0.011,13.248,0.831,0.795,64.5,0.322,-1.29828348379718,-0.119,0,54018543.4132936,FALSE
"855",-0.98,-0.3901,2,-2.37765873015873,16.0916840418985,0,3.396,4.4509578375927,0.308,12.242,1.831,2.551,0,2.634,2.85,86.35,-0.477,-2.30258509299405,0,0,17888004.6267857,FALSE
"856",-0.685,0.47,2,-1.1902380952381,16.8330264551954,0,1.316,4.64805724679047,-4.427,12.705,3.207,0.504,-0.15,0.843,2.1,69.8,0.087,-2.30258509299405,0,0,48409634.3851191,FALSE
"857",-0.918,-1.15,2,-0.66804,17.1009133257485,0,0.354,4.7594522857508,-0.831,9.931,5.048,-1.222,0,0.334,1.1,75,0.022,-2.30258509299405,0,0,49833435.8826667,FALSE
"858",-0.991,-9.9999999999989e-05,2,-0.612936507936508,17.2315441619762,0,-1.691,4.81271267107365,-0.749,13.338,4.824,0.304,0,0.534,0.9,78.6,0.027,-2.30258509299405,0,0,33112132.7051587,FALSE
"859",0,5.96,3,-0.493,16.0862317460077,2.63030485247736,5.036,-4.96184512992682,-1.241,8.192,1.69,-0.163,-0.295,1.054,0.92,90,0,-2.30258509299405,0,0,56985804.2706667,FALSE
"860",0,5.57,3,-0.966547619047619,15.7168579044766,2.8554927171394,-3.93,-4.96184512992682,0,1.333,2.112,-0.229,-0.26,0.305,0.47,87,0,-2.30258509299405,0,0,99207389.1997354,FALSE
"861",-0.016,2.11,3,-0.221269841269841,18.0706079374542,5.94464281929588,-12.028,-4.96184512992682,-2.698,25.018,39.147,0,0,0.09,1,50,0,-2.30258509299405,0.356,0,3583254214.55357,FALSE
"862",-0.613,-0.0800000000000001,2,-0.260873015873016,16.51730472288,3.74393565986201,2.874,-1.09362474715707,0,-3.176,3.419,-7.707,-2.095,0.025,2.1,52,0,0.164666621555234,6.798,0,88916988.452381,FALSE
"863",-0.104,0.19,2,-0.42308,16.5400989790107,3.77645525511969,11.733,-1.07587280169862,0,-1.476,4.304,-4.058,-0.233,0.104,0.9,45,0,1.8531680973567,17.317,0,77218555.2981333,FALSE
"864",-0.539,1.01,2,-0.178174603174603,16.5514988414489,3.77585958061527,-9.46,-1.06711362160874,0,-0.107,3.467,-0.857,-4.652,0.747,1.3,33,0,2.72017638090005,18.83,0,71991081.7723214,FALSE
"865",0,2.46,3,0.245714285714286,17.1126731174529,4.59381597014939,-10.923,-1.29098418131557,0,-2.883,3.887,-6.902,-0.8,0.135,2.26,68.01,0.002,-2.30258509299405,-2.009,0,191909244.272487,FALSE
"866",0,2.24,3,0.938214285714286,17.1020711398514,4.60474009351158,-30.759,-1.28735441326499,0,-9.421,3.609,-2.85,-0.45,0,0,0,0.016,-2.30258509299405,-4.59,0,237144941.428571,FALSE
"867",0,-0.5,3,1.12984,17.0901313537881,4.62237139330787,35.292,-1.2801341652915,-1.9,-25.127,3.209,7.8,0,0,0,0,0.082,-2.30258509299405,-5.264,0,274817169.333333,FALSE
"868",0,12.5,3,1.27503968253968,17.0783473693679,4.65331252131411,2.64,-1.26940060964839,0,-9.411,1.776,-9.504,0,0,0,0,0.005,-2.30258509299405,-9.842,0,444513797.314815,FALSE
"869",2.465,2.46,3,0.262420634920635,16.3232148785711,4.65295031643563,1.496,-4.26869794936688,-3.558,-10.239,2.43,4.981,0,0.768,2.51,78,0.014,-0.350976922824095,0.097,0,66191951.1904762,FALSE
"870",2.256,-0.72,3,0.59547619047619,16.3245592752213,4.68269588249118,-1.227,-4.26869794936688,5.888,51.204,1.308,-14.889,0,0.495,1.84,75,-0.007,-1.1551826401565,-3.392,0,92834376.4153439,FALSE
"871",2.511,-0.0499999999999998,3,0.26916,16.3022425408178,4.71807020800354,-2.949,-4.26869794936688,-3.633,-7.28,1.994,10.514,0,0.665,0.97,75,0,-0.7339691750802,-4.627,0,71380173.75,FALSE
"872",1.816,3.6,3,0.547777777777778,16.2680897449556,4.75187320068019,3.457,-4.19970507787993,-4.197,18.389,1.226,-48.019,0,0.257,1.13,74,0,-1.1239300966524,-6.04,0,102628085.31746,FALSE
"873",0.061,0.19,3,-0.292142857142857,16.7474303959231,4.92110438210597,-11.545,-4.01738352108597,0,-4.463,4.88,-2.396,-2.309,0.025,0.6,50,-0.022,2.37239096723801,10.017,0,112472259.84127,FALSE
"874",0.121,-0.41,3,-0.150674603174603,16.7284922777353,4.92083457596369,-4.58,-4.01738352108597,0,-2.518,2.145,-3.122,-1.65,0.009,0.5,52,0.022,2.25486435678263,9.727,0,127653864.550265,FALSE
"875",0.148,-0.17,3,0.00504,16.7295704132542,4.94441001785346,-1.859,-3.9633162998157,0,-1.624,15.428,-2.361,0,0.076,0.3,52,0.004,2.64858324226866,15.518,0,123598406.143333,FALSE
"876",0.209,2.15,3,-0.317301587301587,16.7325630999939,4.96683665152944,4.231,-3.9633162998157,0,-1.748,2.428,3.092,0.001,0.882,0.5,45,-0.027,2.47880473759653,13.456,0,152885159.960317,FALSE
"877",1.983,3.75,3,1.35555555555556,16.840443463599,5.03992868895209,-21.835,0.728514324397237,0,-24.737,0.939,-0.907,0,0.023,2.99,35.55,0,2.10997074671466,7.325,0,557287860.367064,FALSE
"878",2.077,-4.84,3,1.57194444444444,16.8462257163319,5.05697802128921,17.308,0.731887008875876,0,-6.395,3.493,-2.947,0,0.199,1.9,35.4,0,1.96934761888276,7.304,0,583699798.320106,FALSE
"879",0.629,-4.64,3,1.131,16.849630505483,5.06758257453801,56.614,0.733809162278835,-0.053,-7.778,4.434,2.882,0,0.206,1.65,36.04,0,1.77002497708205,6.165,0,554256756.7,FALSE
"880",1.221,2.58,3,0.859642857142857,16.8515948108368,5.08560051775251,-52.967,0.736206670020392,-25.164,-32.536,3.546,-0.925,0,1.096,1.895,33.4,-0.075,-2.30258509299405,-57.526,0,551442141.7791,FALSE
"881",-0.332,0.1,2,-0.0623809523809524,18.5089119586479,4.33061491222137,4.684,-2.1803674602698,0,5.876,1.787,-0.833,0,2.34,1.83,92,0,-2.30258509299405,0,0,57674856.526455,FALSE
"882",-0.39,14.9315,2,-0.0812301587301587,16.9328719008497,4.65591082769128,16.024,-4.19970507787993,0,25.88,2.229,-5.453,0,0.372,1.38,68,0,-2.30258509299405,0,0,233750724.053075,FALSE
"883",-0.076,1.72,2,0.3216,16.6996918611393,5.29728183056568,7.033,-3.91202300542815,0,91.809,4.36,-4.245,0,0.629,0.65,78,0,-2.30258509299405,0,0,382584283.52,FALSE
"884",-1.897,-1.81,2,-0.0615873015873016,16.8293132949965,5.39254969294976,59.841,-3.86323284125871,0,0.156,12.864,-8.615,0,0.941,1.09,76,0.053,0.183154543097847,-0.589,0,284766310.648148,FALSE
"885",1.112,16.55,3,0.640595238095238,18.2580811389315,7.05807090007774,-6.91,-3.2188758248682,0,-7.734,56.801,-42.843,0,0,0,0,0.143,2.91712187297208,48.688,0,2596930066.19048,FALSE
"886",5.61,-27.55,3,1.01545634920635,18.6990670058297,7.12785500254922,51.253,-3.2188758248682,0,-10.709,60.478,2.545,0,0.009,0,0,1.537,3.04594998971461,58.809,0,4887356242.97619,FALSE
"887",4.196,-9.47,3,0.6576,18.9927632300992,7.19025092514661,101.632,-3.27016911925575,0,-32.772,126.304,-11.428,50.411,0.48,0.5,51.24,4.08,3.3501496711515,77.087,0,2286410382.29333,FALSE
"888",4.372,0.200000000000001,3,-0.16,18.9667960126895,7.00694247887643,-84.444,-2.68824757380603,0,-244.989,72.751,-10.739,-1.609,0,0,0,5.859,3.94154297196414,88.334,0.0412483416785562,1818254915.17857,TRUE
"889",-2.027,-0.18,2,-0.34047619047619,16.8098744353737,0,0.987,5.19456111891939,-0.571,-0.702,5.031,-3.985,0,0,0,0,0,-0.936493439191674,1.695,0,45255363.6783069,FALSE
"890",-2.071,-0.69,2,-0.118412698412698,16.8277900880312,0,-9.478,5.20853488085353,-0.504,-0.234,3.323,-9.419,0,0,0,0,0,-0.479650006297541,2.206,0,49783671.6137566,FALSE
"891",-3.286,-0.93,2,-0.53304,16.8412005832951,0,-4.463,5.21795294046201,-0.473,0.647,2.826,10.543,0,0,0,0,0,-0.393042588109607,1.288,0,34913759.3833333,FALSE
"892",-2.7,0.81,2,-0.55234126984127,16.8702697257333,0,-5.797,5.22683210592384,-0.448,-0.233,4.304,-4.594,4.145,0,0,0,1.314,-0.569161200778954,1.033,0,41044265.8614418,FALSE
"893",1.473,10.8,3,0.67031746031746,17.6902870969564,6.21266020250415,-65.586,-0.328504066972036,0,-55.371,17.407,12.962,10.591,0.542,1.4,45.7,0,-2.30258509299405,7.823,0,1516613009.45767,FALSE
"894",6.357,0.240000000000002,3,2.28880952380952,17.6670552751147,6.32295654576291,-68.038,-0.29975465368605,-2.596,-198.261,21.292,0.606,0,0.654,1,45.3,0,-2.30258509299405,2.417,0,1629061898.3631,FALSE
"895",5.567,-0.370000000000005,3,2.46856,17.570260801602,6.41719459393059,19.441,-0.278392025544688,-3.047,-46.463,19.453,-14.811,0,0.428,0.6,41.8,0,-2.30258509299405,8.378,0,1507286773.44,FALSE
"896",2.638,5.33000000000001,3,2.5256746031746,17.5847601386718,6.49750323174093,3.928,-0.261364764134408,-6.222,-80.534,24.642,6.04,0,0.297,0.9,32.2,0,0.922272803551703,14.191,0,1912601119.28571,FALSE
"897",6.865,-3.07,3,1.67980158730159,17.5091439718612,5.98909674607832,-70.138,-0.738144546490681,0,2.256,9.536,-169.469,0,0.603,3.31,50.5,-0.236,2.47544536599849,30.746,0,1247206766.26157,FALSE
"898",8.129,0.34,3,2.41599206349206,17.4365068562617,6.0296173825905,53.863,-0.727738625329564,0,-36.954,11.041,38.152,0,0.641,1.6,49.5,-0.175,2.53131302260216,28.22,0,1124513865.17857,FALSE
"899",16.184,-10.42,3,2.16968,17.3687718722819,6.07660041643212,55.512,-0.715392789507265,0,-10.811,12.535,24.105,0,0.518,0.83,50.5,-1.353,1.48952761576154,6.567,0,1045599154.13333,FALSE
"900",20.237,17.77,3,1.85210317460317,17.3464195461481,6.10784215116344,44.246,-0.709276562489829,-0.35,-57.448,11.782,55.193,0,0.515,1.64,48,0.104,0.959350221334602,4.299,0,1101612600,FALSE
"901",0,-0.0054,3,0.00488095238095238,19.0339077093363,-1.18090753139494,0,-1.68739945390381,0,-0.019,-0.164,-0.044,0,0,0,0,0,-2.30258509299405,0,0,1784834,FALSE
"902",0,-0.0015,3,0,19.0573299647934,-0.970219073899711,0.018,-1.6194882482876,0,0.422,0.041,-0.247,0,0,0,0,0,-2.30258509299405,0,0,1442804.44338624,FALSE
"903",0,0.0046,3,0,19.1014431892999,-0.825536368605691,0.001,-1.59454929994035,0,0.363,0.013,0.064,0,0,0,0,0,-2.30258509299405,0,0,1797598.7848,FALSE
"904",0,0,2,-0.0100793650793651,17.2401693132006,0.217527812528574,-0.013,-3.72970144863419,0,0.302,-0.296,-0.058,0,0,0,0,0,-2.30258509299405,0,0,3235014.47089947,FALSE
"905",-0.09,0.76,2,-0.221666666666667,15.873731503219,0.673964361143171,0.142,1.7561322915849,0.087,-1.927,0.313,0.197,0,0.421,1.9,68.2,0,0.0285874568519127,1.691,0,8052625.81349206,FALSE
"906",-1.505,1.804,3,-0.348015873015873,16.0078253949957,3.73090871958926,-12.865,-2.40794560865187,0,0.268,0.417,3.267,0,0.02,2.38,47.35,0,2.20915314820149,11.885,0,39932957.457672,FALSE
"907",1.106,-0.61,3,0.145714285714286,15.9794888150003,3.67091912873694,2.316,-2.45340798272863,0,-2.873,0.577,0.116,0,0.009,1.84,47.32,0,2.01223279198639,11.208,0,52325986.8983135,FALSE
"908",-0.893,0.73,3,0.35788,15.9460933074671,3.64808350092127,0.879,-2.47693848013882,0,-1.144,0.485,0.058,0,0.158,0.9,46.14,0,2.16871078443772,11.103,0,47662925.9966667,FALSE
"909",-0.094,6.52,3,0.40265873015873,15.9703843787565,3.67483123838788,0.38,-2.45340798272863,0,-2.574,0.192,-1.34,0.838,0.164,0.62,44.86,0,2.24049690068062,10.64,0,78906478.5185185,FALSE
"910",-0.008,-1.141,2,-0.571825396825397,17.5774902700258,5.4239847940939,-13.277,-0.638658995275876,0,4.994,2.729,0,-0.638,0.025,1.5,88.1,0.042,-2.30258509299405,0,0,49108436.5059524,FALSE
"911",-0.01,0.27,2,-0.322936507936508,17.9125812290151,5.50874845583456,0,-0.391562202939173,0,10.862,1.437,0,-0.61,2.726,1.45,94.85,0.002,-2.30258509299405,0,0,48908648.7276786,FALSE
"912",0,1.23,2,-0.24748,18.1429008955861,5.6231073448237,0.085,-0.187535123846842,0,18.911,3.553,0,-1.027,2.754,0.9,92.5,-0.004,-2.30258509299405,0,0,134626523.397333,FALSE
"913",-0.008,2.16,2,-0.28202380952381,18.3013795475443,5.74450846456816,-0.076,-0.0704224642965458,0,28.452,6.932,0,-0.652,0.259,1.3,100.8,0.012,-2.30258509299405,0,0,336155940.327381,FALSE
"914",-3.517,-0.61,2,-0.880674603174603,17.42301025851,4.80944891013409,-1.678,-0.99695863494161,-0.973,-8.447,6.397,-0.319,6.135,2.208,1.92,77.02,0,-2.30258509299405,0,0,107087492.576058,FALSE
"915",-3.384,-1.55,2,-0.28952380952381,17.4316786070056,4.82824973525421,-1.626,-0.983499481567605,0,3.606,4.074,3.063,-1.191,0.408,2.01,79.62,0.069,-2.30258509299405,0,0,54518538.0347553,FALSE
"916",0.011,-1.15,2,-0.776865079365079,16.2238960698445,2.83568088540576,-4.767,-2.01740615076038,0,0,1.203,-3.328,-2.441,0.421,1.6,33,-0.075,-2.30258509299405,-0.051,0,26020610.7,FALSE
"917",-0.118,0.0882000000000001,2,-0.856984126984127,16.2238960698445,2.85341958077927,-3.155,-2.01740615076038,0,0,0.981,2.433,-2.037,0.391,1.2,32.5,0.049,-2.30258509299405,-0.083,0,21776429.2666667,FALSE
"918",0.015,-0.9851,2,-0.158,16.2238960698445,2.86738740761677,-2.095,-2.01740615076038,0,0,2.778,0.455,-2.295,0.386,0.35,38,0.009,-2.30258509299405,-0.251,0,18873949.0333333,FALSE
"919",23.993,0.84,2,-1.79452380952381,17.5372948436484,5.36694283721824,-3.802,1.64596268711647,-0.652,-53.639,35.264,-2.705,34.455,0.48,2.1,76.6,0.545,3.5195432218773,26.562,0,181543100.066138,FALSE
"920",21.977,-2.31,2,-0.238730158730159,17.5435121817621,5.36385694895653,-18.299,1.65784705164179,-5.255,2.385,9.984,-3.476,2.124,1.269,1.7,80.4,-0.839,1.20086798937246,-8.136,0,181219474.457672,FALSE
"921",20.703,-2.5595,2,-1.12048,17.644333068486,5.42151681801544,13.869,2.29596321668516,-7.231,23.819,0.155,4.032,6.977,0.043,1.7,80.4,-0.626,0.933344486439983,-4.209,0,74267032.9171667,FALSE
